id,title,cuisine,difficulty,total_time,variant_type,protein_type,base_recipe,tags,issues
456092fb-f5f7-4d7f-871e-f77cb15a164c,Muhammara Recipe - Roasted Red Bell Pepper & Walnut Dip,indian,easy,25,standard,vegetarian,Muhammara Recipe - Roasted Red Bell Pepper & Walnut Dip,indian|main|spicy|sweet|sour|savory|non-veg|dairy_free,nonveg_tags_without_meat_words
bc75a2d6-fc76-4695-8612-bde686d1a821,Mushroom And Scrambled Egg Bagel Sandwich Recipe,indian,easy,25,standard,non_veg,Mushroom And Scrambled Egg Bagel Sandwich Recipe,indian|main|spicy|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
1db46f8e-76e7-497d-bebb-b14b2e8459c1,Muttai Kuzhambu Recipe - South Indian Egg Curry,indian,hard,25,standard,non_veg,Muttai Kuzhambu Recipe - South Indian Egg Curry,indian|curry|south_indian|main|spicy|savory|non-veg|gluten_free|dairy_free|nut_free,nonveg_tags_without_meat_words
e4dcde7c-10f2-4c08-a934-0c87ebb02a60,Nendra Pazham Pulissery Recipe - Ayurvedic Recipe,indian,easy,25,standard,vegetarian,Nendra Pazham Pulissery Recipe - Ayurvedic Recipe,indian|main|south_indian|spicy|sour|savory|non-veg|gluten_free|nut_free,nonveg_tags_without_meat_words
581f8cea-825a-4c79-a3f0-3bb1f0bee876,PF Chang's Style Crispy Chicken Lettuce Wraps Recipe,indian,medium,25,standard,non_veg,PF Chang's Crispy Chicken Lettuce Wraps Recipe,indian|main|spicy|sweet|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
da609a79-e449-4a2d-970a-3819a927aac3,Peanut Butter Chicken Recipe,indian,easy,25,standard,non_veg,Peanut Butter Chicken Recipe,indian|main|spicy|savory|non-veg|gluten_free|halal,nonveg_tags_without_meat_words
b5472b14-3052-4090-96af-19f737532de4,Persian Chicken Kidney Bean Stew Recipe,indian,medium,25,standard,non_veg,Persian Chicken Kidney Bean Stew Recipe,indian|main|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
e4feba5f-2f5d-46da-bf8b-f211d300bf9c,Pineapple Chicken Curry Recipe,indian,easy,25,standard,non_veg,Pineapple Chicken Curry Recipe,indian|curry|main|sweet|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
48c5b0f0-1a2a-498f-a455-c959624a2e85,Pita Saga Bati Basa Recipe,indian,medium,25,standard,vegetarian,Pita Saga Bati Basa Recipe,indian|main|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
2b1d8c52-5090-414d-b5b6-0d4967353dfb,Poached Eggs Recipe With Arugula Fig Walnut Salad,indian,medium,25,standard,non_veg,Poached Eggs Recipe With Arugula Fig Walnut Salad,indian|main|spicy|sour|savory|non-veg|gluten_free|dairy_free|halal,nonveg_tags_without_meat_words
6a10245c-53e9-445d-a5f2-9faa59f7dcba,Prawn Fritters Recipe (Shrimp Vadai),indian,hard,25,standard,non_veg,Prawn Fritters Recipe (Shrimp Vadai),indian|main|spicy|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
a0d68c7d-e4b6-4e79-a20b-09c3493e56ff,Prawn Ghee Pepper Masala Recipe With Garlic,indian,hard,25,standard,non_veg,Prawn Ghee Pepper Masala Recipe With Garlic,indian|curry|south_indian|main|spicy|sweet|sour|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
40689167-9bfc-4c61-a4a9-05e5f3b3d57c,Prawn Ghee Roast Recipe,indian,hard,25,standard,non_veg,Prawn Ghee Roast Recipe,indian|main|spicy|sour|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
8e9744ca-70ce-4fdb-9c09-e68c61e29022,Pui Shaker Chorchori Recipe - Mixed Vegetable Curry With Malabar Spinach,indian,medium,25,standard,vegetarian,Pui Shaker Chorchori Recipe - Mixed Vegetable Curry With Malabar Spinach,indian|curry|north_indian|main|spicy|sweet|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
0a16e11f-18cb-4a98-95bf-be5d00fecd25,Ringan Methi Nu Shaak Recipe - Gujarati Style Eggplant & Fenugreek Leaves Sabzi,indian,easy,25,standard,non_veg,Ringan Methi Nu Shaak Recipe - Gujarati Eggplant & Fenugreek Leaves Sabzi,indian|main|gujarati|spicy|sweet|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
bfe6fa79-8706-4151-a58e-026f01e47ecd,Russian Pattice Recipe - Parsi Chicken Cutlet,indian,hard,25,standard,non_veg,Russian Pattice Recipe - Parsi Chicken Cutlet,indian|snack|spicy|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
002a5937-4768-4a2c-8c89-b5ca22888f85,Sali Par Eedu Recipe - Parsi Breakfast Eggs On Fried Potato,indian,easy,25,standard,non_veg,Sali Par Eedu Recipe - Parsi Breakfast Eggs On Fried Potato,indian|main|spicy|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
95564785-f9f7-4328-85b3-365691b6aaa9,Scrambled Eggs With Ridge Gourd Sabzi Recipe,indian,easy,25,standard,non_veg,Scrambled Eggs With Ridge Gourd Sabzi Recipe,indian|main|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
33d65603-00de-48f0-8445-253ed4fd3fb2,Seer Fish Fry Recipe,indian,easy,25,standard,non_veg,Seer Fish Fry Recipe,indian|main|spicy|sour|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
5784a802-e10e-46fd-85b7-458b7e0846de,South Indian Egg Curry Recipe,indian,hard,25,standard,non_veg,South Indian Egg Curry Recipe,indian|curry|south_indian|main|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
62726de4-2974-4549-89f3-a705a57b267c,South Indian Papad Curry Recipe - Appalam Vathal Kuzhambu (Recipe),indian,easy,25,standard,vegetarian,South Indian Papad Curry Recipe - Appalam Vathal Kuzhambu (Recipe),indian|curry|south_indian|main|spicy|sour|savory|non-veg|gluten_free|dairy_free|nut_free,nonveg_tags_without_meat_words
232784e1-8d78-4f38-b9bb-5a6d97db3d60,Spicy Avocado Scrambled Eggs Recipe,indian,easy,25,standard,non_veg,Spicy Avocado Scrambled Eggs Recipe,indian|main|spicy|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
f30252c8-7ed8-4452-a7eb-73ab29c3bfaf,Spicy Jalapeno Scrambled Eggs Recipe,indian,easy,25,standard,non_veg,Spicy Jalapeno Scrambled Eggs Recipe,indian|main|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
a74b185c-1dfe-44d0-84ac-fa4696e3e459,Spinach Mushroom Scrambled Eggs Recipe,indian,easy,25,standard,non_veg,Spinach Mushroom Scrambled Eggs Recipe,indian|main|spicy|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
daebfae4-7373-4f71-8160-55a99a1814c0,Spinach Omelette Recipe,indian,easy,25,standard,vegetarian,Spinach Omelette Recipe,indian|main|spicy|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
778b6627-a63c-44ea-836e-dc17aa43c395,Sriracha Spiced Deviled Eggs Recipe,indian,easy,25,standard,non_veg,Sriracha Spiced Deviled Eggs Recipe,indian|main|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
60e8d8d5-ffba-486b-b299-01a9c789053f,Stuffed Omelette Recipe With Cheesy Garlic Mushroom & Corn,indian,easy,25,standard,vegetarian,Stuffed Omelette Recipe With Cheesy Garlic Mushroom & Corn,indian|main|spicy|sweet|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
e5e532c9-bc97-4112-9bb4-150b699b195d,Tamil Nadu Style Kothamali Aval Upma Recipe - Coriander Poha Recipe,indian,medium,25,standard,vegetarian,Tamil Nadu Kothamali Aval Upma Recipe - Coriander Poha Recipe,indian|main|south_indian|spicy|sweet|sour|savory|non-veg|gluten_free|dairy_free|nut_free,nonveg_tags_without_meat_words
00aa3154-348b-441b-b28c-444a65458366,Thai Som Tum Recipe (Thai Green Papaya Salad),indian,medium,25,standard,vegetarian,Thai Som Tum Recipe (Thai Green Papaya Salad),indian|main|spicy|sweet|sour|savory|non-veg|gluten_free|dairy_free|halal,nonveg_tags_without_meat_words
8f884847-47cc-4fca-b90d-8bd0d9fcf05a,Tofu and Shrimp Salad Recipe With Balsamic Dressing,indian,medium,25,standard,vegetarian,Tofu and Shrimp Salad Recipe With Balsamic Dressing,indian|main|spicy|sweet|sour|savory|non-veg|dairy_free|halal,nonveg_tags_without_meat_words
a333d78b-6628-4cb1-acb3-6a2219c7f0fb,Warm Red Lentil Salad With Goat Cheese Recipe,indian,medium,25,standard,vegetarian,Warm Red Lentil Salad With Goat Cheese Recipe,indian|main|spicy|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
2d1e502c-837a-41a3-b166-727ac35e4935,Whole Wheat Pasta Salad With Capsicum And Corn Recipe,indian,medium,25,standard,vegetarian,Whole Wheat Pasta Salad With Capsicum And Corn Recipe,indian|main|spicy|sweet|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
7d6a6667-75f9-435d-873b-c2b637a5f41d,Zucchini Oatmeal Omelette Recipe,indian,easy,25,standard,vegetarian,Zucchini Oatmeal Omelette Recipe,indian|main|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
8e3c3a0c-f86b-49c9-b95b-7dfe28aed498,Broccoli Chocolate Muffins Recipe,indian,easy,27,standard,vegetarian,Broccoli Chocolate Muffins Recipe,indian|main|sweet|savory|non-veg|halal,nonveg_tags_without_meat_words
93562a0d-e580-4a00-a44e-1c4900127427,Thumbprint Salted Caramel Chocolate Cookies Recipe,indian,medium,27,standard,vegetarian,Thumbprint Salted Caramel Chocolate Cookies Recipe,indian|main|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
0615ccac-6163-4d09-9375-62aa2dc2ac2f,Egg Dosa Recipe,indian,medium,28,standard,non_veg,Egg Dosa Recipe,indian|main|south_indian|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
5925ffb4-ed15-4aeb-8d65-c8cacff186cb,Savory Shrimps On Skillet Recipe,indian,medium,28,standard,vegetarian,Savory Shrimps On Skillet Recipe,indian|main|spicy|sour|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
224e13f2-69dd-4b92-95ea-ebec5cb1e7fa,Kothu Kari Kuzhambu Recipe - Mutton Keema Curry,indian,hard,29,standard,non_veg,Kothu Kari Kuzhambu Recipe - Mutton Keema Curry,indian|curry|south_indian|main|spicy|savory|non-veg|dairy_free|nut_free,nonveg_tags_without_meat_words
d08540ad-1b47-4988-a313-984529ae52cf,Akuri Recipe (Parsi Style Seasoned Scrambled Eggs),indian,medium,30,standard,non_veg,Akuri Recipe (Parsi Seasoned Scrambled Eggs),indian|main|spicy|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
3bc8f7a6-112f-4459-be8c-30f42ad56a37,Almond Nu Gosht Recipe - Badam Nu Gosht Recipe,indian,hard,30,standard,vegetarian,Almond Nu Gosht Recipe - Badam Nu Gosht Recipe,indian|main|spicy|savory|non-veg|gluten_free|halal,nonveg_tags_without_meat_words
166731a8-ece9-4f68-8c59-230b7d0de72a,Aloo Bilahi Maas Recipe - Assamese Fish Curry With Potatoes And Tomatoes,indian,hard,30,standard,non_veg,Aloo Bilahi Maas Recipe - Assamese Fish Curry With Potatoes And Tomatoes,indian|curry|main|spicy|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
36cad1f4-d0e1-431f-87d2-b99e41da5a0e,Anda Bhurji Recipe,indian,easy,30,standard,vegetarian,Anda Bhurji Recipe,indian|main|north_indian|spicy|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
3e96b9fb-a497-4954-a39f-05908779a582,Andhra Pepper Chicken Recipe,indian,medium,30,standard,non_veg,Andhra Pepper Chicken Recipe,indian|main|south_indian|spicy|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
d16285c3-e1d4-40b1-af16-cdec335c73c8,Andhra Style Pindi Miriyam Recipe,indian,medium,30,standard,vegetarian,Andhra Pindi Miriyam Recipe,indian|main|south_indian|spicy|sweet|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
ebc0b29f-a455-4e04-b650-844fd51cb6f6,Andhra Style Vankaya Kothamira Karam Recipe - Andhra Style Vankaya Kothimeera Karam Recipe,indian,medium,30,standard,vegetarian,Andhra Vankaya Kothamira Karam Recipe - Andhra Vankaya Kothimeera Karam Recipe,indian|main|south_indian|spicy|savory|non-veg|gluten_free|dairy_free|nut_free,nonveg_tags_without_meat_words
0684f2dd-7cdf-49c6-baef-f02ddc7f66eb,Andhra Style Vankaya Kothimeera Karam Recipe - Brinjal Cooked With Spicy Coriander Mix Recipe,indian,easy,30,standard,vegetarian,Andhra Vankaya Kothimeera Karam Recipe - Brinjal Cooked With Spicy Coriander Mix Recipe,indian|main|south_indian|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
527c1655-4176-4f8e-8908-b67dcab2fb82,Apple Cinnamon French Toast Recipe,indian,medium,30,standard,vegetarian,Apple Cinnamon French Toast Recipe,indian|main|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
6a5aa5a6-8e59-4ce7-ad1f-e7df556b8eca,Asian Style Stuffed Omelette Recipe,indian,easy,30,standard,vegetarian,Asian Stuffed Omelette Recipe,indian|main|spicy|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
ae6a6a47-90f6-440a-8844-26b5fad50464,Assamese Saaru Maas Diya Adar Jhol Recipe - Fish In Ginger Gravy,indian,easy,30,standard,non_veg,Assamese Saaru Maas Diya Adar Jhol Recipe - Fish In Ginger Gravy,indian|curry|main|spicy|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
2e31725e-0cb9-4b23-bd0f-e168a39e5724,Avocado Salsa Open Multigrain Toast With Fried Egg Recipe,indian,medium,30,standard,non_veg,Avocado Salsa Open Multigrain Toast With Fried Egg Recipe,indian|main|spicy|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
2754454a-ad41-4025-b7f5-262eb0b0f82a,Ayam Goreng Kremes Recipe - Indonesian Style Crunchy Fried Chicken,indian,hard,30,standard,non_veg,Ayam Goreng Kremes Recipe - Indonesian Crunchy Fried Chicken,indian|main|spicy|sour|savory|non-veg|dairy_free|halal,nonveg_tags_without_meat_words
6b10716c-4161-4674-a9ee-db09aa1b34a1,Badam Nu Gosht Recipe - Parsi Style Mutton In Almond Gravy,indian,hard,30,standard,non_veg,Badam Nu Gosht Recipe - Parsi Mutton In Almond Gravy,indian|curry|main|spicy|savory|non-veg|halal,nonveg_tags_without_meat_words
a5c309e7-a04c-4039-a380-dfc103529f3f,Bengali Style Kosha Mangsho Recipe- Spicy Mutton Curry,indian,medium,30,standard,non_veg,Bengali Kosha Mangsho Recipe- Spicy Mutton Curry,indian|curry|bengali|main|spicy|sour|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
8f21d29c-197f-4890-b16d-94275e8c874b,Broccoli Egg Bhurji Recipe,indian,easy,30,standard,non_veg,Broccoli Egg Bhurji Recipe,indian|main|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
04dda272-dfb8-4fb3-81d8-2bc42dd6c09b,Buckwheat and Oatmeal Chocochip Pancakes Recipe (Eggless),indian,easy,30,standard,non_veg,Buckwheat and Oatmeal Chocochip Pancakes Recipe (Eggless),indian|main|sweet|savory|non-veg|halal,nonveg_tags_without_meat_words
ce16d7e7-0bd3-444f-aa17-5e3fdf783d54,Cabbage Bhurji Recipe,indian,easy,30,standard,vegetarian,Cabbage Bhurji Recipe,indian|main|north_indian|spicy|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
4c8dbe0d-e2be-4804-9178-bc3a36688765,Cheesy Loaded Veggie Nachos Recipes,indian,hard,30,standard,non_veg,Cheesy Loaded Veggie Nachos Recipes,indian|main|spicy|sweet|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
071dc1fd-5543-4be6-939b-b7d2e19b12cb,Chettinad Kozhi Rasam Recipe - Chettinad Chicken Rasam,indian,easy,30,standard,non_veg,Chettinad Kozhi Rasam Recipe - Chettinad Chicken Rasam,indian|main|south_indian|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
7bdea50b-d4b1-4a96-b955-b8c12dd3e4b9,Chicken Galauti Kebab Recipe,indian,medium,30,standard,non_veg,Chicken Galauti Kebab Recipe,indian|main|north_indian|spicy|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
54552ae9-0935-449e-84bc-b587d849e80d,Chicken In Curry Leaves Gravy Recipe,indian,easy,30,standard,non_veg,Chicken In Curry Leaves Gravy Recipe,indian|curry|main|spicy|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
7ff604c1-d2e5-4b98-8c54-8874011251ee,Chicken In Tomato Onion Gravy Recipe,indian,easy,30,standard,non_veg,Chicken In Tomato Onion Gravy Recipe,indian|curry|main|spicy|sour|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
76b1a1fa-a4f3-4e85-8bca-de898db3c303,Chicken Rendang Recipe - Malaysian-Indonesian Chicken Stew,indian,hard,30,standard,non_veg,Chicken Rendang Recipe - Malaysian-Indonesian Chicken Stew,indian|main|spicy|sour|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
131625e3-ec22-4382-937b-15792c05c4ab,Chicken Sholay Kebab Recipe,indian,hard,30,standard,non_veg,Chicken Sholay Kebab Recipe,indian|main|south_indian|spicy|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
0e0ad3d6-8e28-4ba1-bc74-ed5fd1226f4b,Chicken Spinach And Ricotta Bombs Recipe,indian,medium,30,standard,non_veg,Chicken Spinach And Ricotta Bombs Recipe,indian|main|spicy|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
622740a2-8455-45ab-85da-5134c1406b38,Chicken with Creamy Mushroom Sauce Recipe,indian,medium,30,standard,non_veg,Chicken with Creamy Mushroom Sauce Recipe,indian|main|spicy|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
2f074890-ca0b-4caf-9858-ff6231f413c2,Chilli Egg In Soya Sauce Recipe,indian,medium,30,standard,non_veg,Chilli Egg In Soya Sauce Recipe,indian|main|spicy|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
7790df3c-c484-4cb8-b435-5c18531eae9e,Churros Recipe With Cinnamon & Sugar | Eggless Recipe,indian,medium,30,standard,non_veg,Churros Recipe With Cinnamon & Sugar | Eggless Recipe,indian|main|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
aeb054d8-835e-4ac7-84c5-3734ed792ec8,Cold Pasta Salad With Potatoes And Green Peas Recipe,indian,easy,30,standard,vegetarian,Cold Pasta Salad With Potatoes And Green Peas Recipe,indian|main|spicy|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
f6b9db02-7cb5-460d-9483-14aab4ce6cd8,Coriander Prawn Cakes Recipe,indian,easy,30,standard,non_veg,Coriander Prawn Cakes Recipe,indian|main|spicy|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
078e5293-e1f8-479e-9c4e-88873b76892c,Creamy Chicken Pesto Spaghetti Pasta Recipe,indian,medium,30,standard,non_veg,Creamy Chicken Pesto Spaghetti Pasta Recipe,indian|main|spicy|sour|savory|non-veg|gluten_free|halal,nonveg_tags_without_meat_words
4a383126-70d4-438a-850a-b49f57d3b1f0,Crepes Stuffed with Nutella and Seasonal Fruits Recipe,indian,medium,30,standard,vegetarian,Crepes Stuffed with Nutella and Seasonal Fruits Recipe,indian|main|sweet|savory|non-veg|halal,nonveg_tags_without_meat_words
c355fd62-93bb-41e8-a03a-00676a240f8f,Deviled Eggs Recipe With Mayo And Mustard Recipe,indian,medium,30,standard,non_veg,Deviled Eggs Recipe With Mayo And Mustard Recipe,indian|main|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
6c0206a2-8c4a-45fc-be83-ae906b1768cd,Egg Korma Recipe,indian,medium,30,standard,non_veg,Egg Korma Recipe,indian|curry|main|spicy|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
6ba66b41-5496-4093-b5d4-425ccf4726f9,Egg Manchurian Recipe,indian,easy,30,standard,non_veg,Egg Manchurian Recipe,indian|main|spicy|sweet|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
7152cb14-2fba-4223-a58d-ced9c3925ee3,Egg Roast Masala Dosa Recipe - With Moong Dal Dosa Batter,indian,hard,30,standard,non_veg,Egg Roast Masala Dosa Recipe - With Moong Dal Dosa Batter,indian|curry|south_indian|main|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
4ca7fc44-e373-46ab-b9e5-ed4e01636c62,Egg Shoap Recipe | Assamese Appetizer,indian,easy,30,standard,non_veg,Egg Shoap Recipe | Assamese Appetizer,indian|main|spicy|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
06b163bf-5bc7-425f-8fff-6b1f80ed9cda,Egg Stuffed Paratha Recipe,indian,easy,30,standard,non_veg,Egg Stuffed Paratha Recipe,indian|bread|main|spicy|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
