id,title,cuisine,difficulty,total_time,variant_type,protein_type,base_recipe,issues
b8ef6ada-1f0c-4e71-a80d-f5878f31d4a2,Rajma Galouti Kebab Recipe,indian,hard,65,standard,vegetarian,Rajma Galouti Kebab Recipe,quick_keyword_but_long_total_time
4c50905b-d9d7-4668-8e93-adcd7b6cbfe9,Savory Flax Seed Multigrain Crackers Recipe,indian,hard,65,standard,vegetarian,Savory Flax Seed Multigrain Crackers Recipe,quick_keyword_but_long_total_time
435e8ec7-acf3-425f-801d-4ff1f84f4691,Sookhi Moong Palak Dal Recipe (Whole Green Moong Gram with Spinach),indian,medium,65,standard,vegetarian,Sookhi Moong Palak Dal Recipe (Whole Green Moong Gram with Spinach),quick_keyword_but_long_total_time
cefa946c-abbd-48b2-9b71-76fe47d6f73c,South Indian One Pot Sambar Rice Recipe,indian,hard,65,standard,vegetarian,South Indian One Pot Sambar Rice Recipe,quick_keyword_but_long_total_time
c41d0e24-df17-459f-b3c5-f78121bf1dd6,Spaghetti Pasta Recipe In Roasted Pumpkin Sauce,indian,medium,65,standard,vegetarian,Spaghetti Pasta Recipe In Roasted Pumpkin Sauce,quick_keyword_but_long_total_time
57b48b73-0546-43c3-8ab8-6fc058ee4663,Spicy Raisins And Walnut Cake Recipe,indian,hard,65,standard,vegetarian,Spicy Raisins And Walnut Cake Recipe,quick_keyword_but_long_total_time
e54c7234-3437-44b4-b1cd-1149b70c27ab,Spinach and Dill Tart With Roasted Peppers Recipe,indian,medium,65,standard,vegetarian,Spinach and Dill Tart With Roasted Peppers Recipe,quick_keyword_but_long_total_time
7d77bda2-f03d-4883-b502-d8a404433b67,Strawberry Bundt Cake with Muesli and Oats Recipe,indian,hard,65,standard,vegetarian,Strawberry Bundt Cake with Muesli and Oats Recipe,quick_keyword_but_long_total_time
98f19d17-10ef-4d47-89fd-dc83d3848515,Strawberry Panna Cotta Tart With Chocolate Ganache Recipe,indian,hard,65,standard,vegetarian,Strawberry Panna Cotta Tart With Chocolate Ganache Recipe,quick_keyword_but_long_total_time
50db9086-89ac-4719-8e29-32e93f58443c,Sugar Free Pineapple Dates Cake Recipe,indian,medium,65,standard,vegetarian,Sugar Free Pineapple Dates Cake Recipe,quick_keyword_but_long_total_time
b7d711b0-a802-4f41-804c-4695aee4b6b6,Sweet Potato Brownie Recipe,indian,medium,65,standard,vegetarian,Sweet Potato Brownie Recipe,quick_keyword_but_long_total_time
3ad701ad-ba8d-4f8f-8cd7-7ef79cb8effc,Traditional Steamed Modak Recipe (Ukadiche Modak With Rice flour),indian,hard,65,traditional,vegetarian,Steamed Modak Recipe (Ukadiche Modak With Rice flour),quick_keyword_but_long_total_time
b5492323-4f81-4ce6-b0ec-a807e190feff,Vegetable Handi Biryani Recipe,indian,hard,65,standard,vegetarian,Vegetable Handi Biryani Recipe,quick_keyword_but_long_total_time
3d229fa9-945e-47cb-b049-b22fc71cf87a,Vegetarian Sago Dumpling Recipe,indian,hard,65,standard,vegetarian,Vegetarian Sago Dumpling Recipe,quick_keyword_but_long_total_time
159aa710-a922-464e-bbe4-e39841b332ec,Veggie Pearl Millet Tart Recipe,indian,hard,65,standard,non_veg,Veggie Pearl Millet Tart Recipe,quick_keyword_but_long_total_time
f751a7f9-a58b-4c1e-8157-56184bfe3d12,Ragi Masala Twisters Recipe-Healthy Snack,indian,medium,67,standard,vegetarian,Ragi Masala Twisters Recipe-Healthy Snack,quick_keyword_but_long_total_time
df595b6a-6dce-488f-846e-72756f69f97b,Konkani Style Doddak Recipe-Lentil Pancakes,indian,medium,68,standard,vegetarian,Konkani Doddak Recipe-Lentil Pancakes,quick_keyword_but_long_total_time
69740076-6883-4bb9-ab5d-5aca479af7f9,Aloo Subz Dum Biryani Recipe,indian,hard,70,standard,vegetarian,Aloo Subz Dum Biryani Recipe,quick_keyword_but_long_total_time
0c9c6341-115e-4130-b4cc-f9920735a117,Apple Enchilada Recipe,indian,hard,70,standard,vegetarian,Apple Enchilada Recipe,quick_keyword_but_long_total_time
34060f6c-66be-4803-be6c-3a010d665cf1,Badusha Recipe | Balushahi Recipe - Sweet Indian Doughnut,indian,hard,70,standard,vegetarian,Badusha Recipe | Balushahi Recipe - Sweet Indian Doughnut,quick_keyword_but_long_total_time
308f0326-8e71-4ceb-9fd3-a187ddc4a7ee,Baked Muesli Tart with Strawberry Yogurt and Chia Seeds Recipe,indian,medium,70,standard,vegetarian,Baked Muesli Tart with Strawberry Yogurt and Chia Seeds Recipe,quick_keyword_but_long_total_time
aed37763-2990-483e-9549-61713bb5d3f9,Baked Potato-Spaghetti Rolls Recipe,indian,hard,70,standard,vegetarian,Baked Potato-Spaghetti Rolls Recipe,quick_keyword_but_long_total_time
1f0ef5f8-45c8-4eb7-a31f-f7fe74c6f52a,Baked Roasted Pumpkin Penne Pasta With Tomato Basil Sauce Recipe,indian,hard,70,standard,vegetarian,Baked Roasted Pumpkin Penne Pasta With Tomato Basil Sauce Recipe,quick_keyword_but_long_total_time
77936276-ac2b-4ae8-8d49-9687cefbc87a,Baklava Rolls Recipe - Turkish Sweet Rolls,indian,hard,70,standard,vegetarian,Baklava Rolls Recipe - Turkish Sweet Rolls,quick_keyword_but_long_total_time
247d144d-dd92-4ac0-af2e-060f890c8cbc,Bengali Aloo Dum Recipe,indian,hard,70,standard,vegetarian,Bengali Aloo Dum Recipe,quick_keyword_but_long_total_time
99807570-e198-467b-98d5-29d8a53d6c2a,Bengali Aloo Dum Recipe - Bengali Aloo Dum Recipe,indian,hard,70,standard,vegetarian,Bengali Aloo Dum Recipe - Bengali Aloo Dum Recipe,quick_keyword_but_long_total_time
a5f0f38b-a843-4c28-b072-176ec1dc020f,Bihari Dal Pitha Recipe (Traditional Bihari Delicacy),indian,hard,70,traditional,vegetarian,Bihari Dal Pitha Recipe ( Bihari Delicacy),quick_keyword_but_long_total_time
5ed66281-dd5f-4d2b-9407-18a2c073f7c5,Braided Almond Roll Recipe,indian,hard,70,standard,vegetarian,Braided Almond Roll Recipe,quick_keyword_but_long_total_time
502ad5fd-cc82-4575-9cb7-b328f3af153d,Cauliflower Moong Dal Recipe,indian,medium,70,standard,vegetarian,Cauliflower Moong Dal Recipe,quick_keyword_but_long_total_time
a4d84b91-4364-40c8-8488-7e49720f0597,Cauliflower Moong Dal Recipe - Cauliflower Moong Dal Recipe,indian,hard,70,standard,vegetarian,Cauliflower Moong Dal Recipe - Cauliflower Moong Dal Recipe,quick_keyword_but_long_total_time
84367c76-5d9e-4a66-ac4a-56ca6a2c4814,Chocolate Coffee Sticky Cake Recipe,indian,hard,70,standard,vegetarian,Chocolate Coffee Sticky Cake Recipe,quick_keyword_but_long_total_time
cad4a242-ea4b-4d59-9930-4ca52fc6634b,Chocolate Dipped Eggless Coconut Macaroon Recipe,indian,medium,70,standard,non_veg,Chocolate Dipped Eggless Coconut Macaroon Recipe,quick_keyword_but_long_total_time
3775c397-79ba-4882-941f-6b7d02d51b54,Chole Capsicum Masala Recipe,indian,hard,70,standard,vegetarian,Chole Capsicum Masala Recipe,quick_keyword_but_long_total_time
4c77e51e-c213-4f3f-baab-4e0fccfb2398,Chole Capsicum Masala Recipe - Chole Capsicum Masala Recipe,indian,hard,70,standard,vegetarian,Chole Capsicum Masala Recipe - Chole Capsicum Masala Recipe,quick_keyword_but_long_total_time
feb282f3-45c0-4f4f-a695-bcd2bedb46fe,Churma Ladoo Recipe With Badam & Flaxseed - High Protein Snack,indian,medium,70,standard,vegetarian,Churma Ladoo Recipe With Badam & Flaxseed - High Protein Snack,quick_keyword_but_long_total_time
82d8027a-eff6-490d-923e-e386fa17246d,Classic Andhra Style Chicken Curry Recipe,indian,hard,70,standard,non_veg,Classic Andhra Chicken Curry Recipe,quick_keyword_but_long_total_time
da97bc89-819e-449e-8bb6-a3f4cb39b8e2,Classic Pizza Margherita Recipe - Pizza Topped With Cheese And Tomato Sauce,indian,hard,70,standard,vegetarian,Classic Pizza Margherita Recipe - Pizza Topped With Cheese And Tomato Sauce,quick_keyword_but_long_total_time
f77c2338-7338-466d-a386-1213c6d880f3,Coca Cola Bundt Cake Recipe,indian,medium,70,standard,vegetarian,Coca Cola Bundt Cake Recipe,quick_keyword_but_long_total_time
aa95c6b3-fecd-493b-844b-64e8433fe0eb,Crisp Baked Tandoori Mayo Cheddar Chicken Recipe,indian,medium,70,standard,non_veg,Crisp Baked Tandoori Mayo Cheddar Chicken Recipe,quick_keyword_but_long_total_time
6e823f13-71b2-4ddd-8301-916ca181746a,Doi Bhetki Recipe - Bengali Style Yogurt Fish Curry,indian,hard,70,standard,non_veg,Doi Bhetki Recipe - Bengali Yogurt Fish Curry,quick_keyword_but_long_total_time
4d001cf9-b946-496e-8978-97a21d6662af,Dry Fruit Burfi Recipe With Gulkand,indian,medium,70,standard,vegetarian,Dry Fruit Burfi Recipe With Gulkand,quick_keyword_but_long_total_time
64ee52c2-8585-4683-8879-2e3469f2ddc5,Eggless Chocolate Pistachio Biscotti Recipe,indian,medium,70,standard,non_veg,Eggless Chocolate Pistachio Biscotti Recipe,quick_keyword_but_long_total_time
e7481221-602f-49b9-9e31-f5924dab7752,Eggless Peanut Butter Cookies Recipe,indian,medium,70,standard,non_veg,Eggless Peanut Butter Cookies Recipe,quick_keyword_but_long_total_time
9ee637b0-6a4d-4d22-b2b1-238b87def3ed,Egyptian Koshari Recipe,indian,hard,70,standard,vegetarian,Egyptian Koshari Recipe,quick_keyword_but_long_total_time
08985d84-ea8a-4235-bfb9-55b8e666ca8e,Garlic & Ginger Spiced Potato Wedges Recipe (Baked),indian,medium,70,standard,vegetarian,Garlic & Ginger Spiced Potato Wedges Recipe (Baked),quick_keyword_but_long_total_time
950f2316-5d0a-466f-bfc9-1305548cc480,Glazed Apples and Banana Wheat Crumb Tart Recipe,indian,medium,70,standard,vegetarian,Glazed Apples and Banana Wheat Crumb Tart Recipe,quick_keyword_but_long_total_time
a10e13c4-e2de-478d-bb95-ce4a6138362e,Grilled Chicken Wings Recipe,indian,medium,70,standard,non_veg,Grilled Chicken Wings Recipe,quick_keyword_but_long_total_time
0c45f19c-6667-458c-b556-a7a01b8daf7d,Handi Biryani Recipe With Chicken,indian,hard,70,standard,non_veg,Handi Biryani Recipe With Chicken,quick_keyword_but_long_total_time
17a16f73-2e62-49e4-afe1-cbbc87b1b088,Healthy Creamy Chicken Soup With Vegetables Recipe,indian,hard,70,standard,non_veg,Healthy Creamy Chicken Soup With Vegetables Recipe,quick_keyword_but_long_total_time
d3570ce0-42c7-49fa-b0da-a4bc75999de1,Homemade Kanpe Papdi Chaat Recipe,indian,hard,70,standard,vegetarian,Homemade Kanpe Papdi Chaat Recipe,quick_keyword_but_long_total_time
5f70a4bb-60c4-41a8-bdb7-4df124538a96,Homemade Mole Sauce Recipe,indian,hard,70,standard,vegetarian,Homemade Mole Sauce Recipe,quick_keyword_but_long_total_time
14d561a2-4c58-4556-9428-7d84f5c9bc45,Jackfruit Seed Modak Recipe,indian,hard,70,standard,vegetarian,Jackfruit Seed Modak Recipe,quick_keyword_but_long_total_time
36314f2a-2b79-4c2f-ba29-d125ea477e45,Kashmiri Style Rista Recipe - Mutton Kofta Curry,indian,hard,70,standard,non_veg,Kashmiri Rista Recipe - Mutton Kofta Curry,quick_keyword_but_long_total_time
0620d51d-4a6f-4f7b-a36a-a1b3bbf099c0,Kashmiri Style Yakhni Pulao With Chicken Recipe,indian,hard,70,standard,non_veg,Kashmiri Yakhni Pulao With Chicken Recipe,quick_keyword_but_long_total_time
30f98b05-94f4-4a35-b231-acdc3d50ccf4,Kerala Chicken Curry Recipe,indian,hard,70,standard,non_veg,Kerala Chicken Curry Recipe,quick_keyword_but_long_total_time
9471bfcc-8527-4e0e-9bc5-07d01d1ad6f1,Khaja Recipe (Layered Fritters Dunked In Sugar Syrup),indian,hard,70,standard,vegetarian,Khaja Recipe (Layered Fritters Dunked In Sugar Syrup),quick_keyword_but_long_total_time
60287788-536c-4aef-accc-9ca23ad602cd,Kheer Puli Pitha | Bengali Pitha Recipe,indian,hard,70,standard,vegetarian,Kheer Puli Pitha | Bengali Pitha Recipe,quick_keyword_but_long_total_time
83cda40c-f7a1-405f-a51f-5d621de870fe,Kollu Rasam Recipe - Healthy Horse Gram Rasam,indian,hard,70,standard,vegetarian,Kollu Rasam Recipe - Healthy Horse Gram Rasam,quick_keyword_but_long_total_time
9fa45611-084f-4751-a95e-e53acbd703a5,Kunafa With Mango Cottage Cheese Cream Recipe,indian,hard,70,standard,vegetarian,Kunafa With Mango Cottage Cheese Cream Recipe,quick_keyword_but_long_total_time
e7351ed7-8485-4014-9cbd-d5cf1661dd85,Lauki Ke Gatte Recipe - Whole Wheat Bottle Gourd Dumplings,indian,hard,70,standard,vegetarian,Lauki Ke Gatte Recipe - Whole Wheat Bottle Gourd Dumplings,quick_keyword_but_long_total_time
a0efdacc-1f7a-49b4-beff-152c9e6ddda3,Makhan Bada Recipe,indian,medium,70,standard,vegetarian,Makhan Bada Recipe,quick_keyword_but_long_total_time
48319c6c-473d-45b6-97b4-971b5eac4a99,Masoor Dal And Palak Khichdi Recipe,indian,hard,70,standard,vegetarian,Masoor Dal And Palak Khichdi Recipe,quick_keyword_but_long_total_time
945ad33a-1ba1-400f-8598-d06c816f198b,Milagai Bajji Stuffed with Masala Chicken Recipe,indian,hard,70,standard,non_veg,Milagai Bajji Stuffed with Masala Chicken Recipe,quick_keyword_but_long_total_time
bf9f5cc0-dab4-441b-a80a-2c717dfa872d,Minced Mutton Spring Rolls Recipe,indian,hard,70,standard,non_veg,Minced Mutton Spring Rolls Recipe,quick_keyword_but_long_total_time
c4037de8-e0d3-4973-952f-02d3abf5997e,Moryechi Xacuti Recipe (Goan Style Shark Curry),indian,hard,70,standard,vegetarian,Moryechi Xacuti Recipe (Goan Shark Curry),quick_keyword_but_long_total_time
ff896f9f-1d85-45b9-8169-04823645ff81,Murgh Masala Recipe - Chicken Tangdi Masala,indian,hard,70,standard,non_veg,Murgh Masala Recipe - Chicken Tangdi Masala,quick_keyword_but_long_total_time
af5c3b45-f382-425e-bae5-1e73876c743d,Mutton Matar Keema Recipe -Minced Mutton With Green Peas,indian,hard,70,standard,non_veg,Mutton Matar Keema Recipe -Minced Mutton With Green Peas,quick_keyword_but_long_total_time
3fc94899-3350-4d49-8f9e-0abdb10efe02,Nariyal Ki Kheer Recipe - Coconut Pudding,indian,medium,70,standard,vegetarian,Nariyal Ki Kheer Recipe - Coconut Pudding,quick_keyword_but_long_total_time
d0631689-41e9-4055-b524-6fdcf083ebc8,Parmesan Cheese Biscuits Recipe,indian,medium,70,standard,vegetarian,Parmesan Cheese Biscuits Recipe,quick_keyword_but_long_total_time
11073b65-0889-45a9-9d07-85efa13956fd,Pista Burfi Recipe - Indian Spiced Pistachio Fudge,indian,hard,70,standard,vegetarian,Pista Burfi Recipe - Indian Spiced Pistachio Fudge,quick_keyword_but_long_total_time
d10ac01b-05de-4fc3-99ef-75786290e381,Prawn Cutlets With Sweet Potatoes Wedges Recipe,indian,medium,70,standard,non_veg,Prawn Cutlets With Sweet Potatoes Wedges Recipe,quick_keyword_but_long_total_time
4f2aa235-342e-4db8-a6ee-290fd54cf3f2,Ruote Pasta & Eggplant Gratin Recipe,indian,hard,70,standard,non_veg,Ruote Pasta & Eggplant Gratin Recipe,quick_keyword_but_long_total_time
6a33bed6-880c-46a5-b41b-452e1a954b07,Shakarkandi Malpua Recipe - Mishti Aloo Malpua Recipe,indian,hard,70,standard,vegetarian,Shakarkandi Malpua Recipe - Mishti Aloo Malpua Recipe,quick_keyword_but_long_total_time
a352a724-4f9f-47ee-8234-55744e45a5c9,Sindhi Kadhi Recipe,indian,hard,70,standard,vegetarian,Sindhi Kadhi Recipe,quick_keyword_but_long_total_time
c0b7dd56-5a28-4841-a78a-e1d631c6260d,Soya Chunks And Beetroot Biryani Recipe,indian,hard,70,standard,vegetarian,Soya Chunks And Beetroot Biryani Recipe,quick_keyword_but_long_total_time
53e7f2c3-62b8-444a-820a-2550b51698a2,Stuffed Cabbage Rolls Recipe,indian,hard,70,standard,vegetarian,Stuffed Cabbage Rolls Recipe,quick_keyword_but_long_total_time
773f1735-f66b-481c-bf11-1e2f41467eda,Surti Obbattu Recipe - Fruit & Nut Pooris In Saffron Milk,indian,hard,70,standard,vegetarian,Surti Obbattu Recipe - Fruit & Nut Pooris In Saffron Milk,quick_keyword_but_long_total_time
5326b220-6a37-4933-92d6-57b54b9f76b8,Thai Chicken Green Curry With Vegetables Recipe,indian,hard,70,standard,non_veg,Thai Chicken Green Curry With Vegetables Recipe,quick_keyword_but_long_total_time
f30a9841-c81c-42d2-8c13-c3304db07a42,Toffee Banana Recipe (Classic Chinese Dessert),indian,medium,70,standard,vegetarian,Toffee Banana Recipe (Classic Chinese Dessert),quick_keyword_but_long_total_time
e22e8226-18b3-45a8-ad29-0495e2ed566c,Vegetarian Mexican Chili for Tacos Recipe - Made from Horse Gram,indian,hard,70,standard,vegetarian,Vegetarian Mexican Chili for Tacos Recipe - Made from Horse Gram,quick_keyword_but_long_total_time
0740e71e-291e-4e0d-bec1-339cfe95a516,Whole Wheat Achaari Aloo Tacos - Indo Mexican Fusion Recipe,indian,hard,70,standard,vegetarian,Whole Wheat Achaari Aloo Tacos - Indo Mexican Fusion Recipe,quick_keyword_but_long_total_time
1a7bd3bd-5a1b-4a0a-a220-7410b460f0c4,Whole Wheat Ravioli with Paneer & Creamy Mushroom Oat Sauce Recipe,indian,hard,70,standard,vegetarian,Whole Wheat Ravioli with Paneer & Creamy Mushroom Oat Sauce Recipe,quick_keyword_but_long_total_time
d636f483-cccf-4e5d-a7f2-cad99d06a7f3,Amritsari Gobi Matar Recipe (Punjabi Style Creamy Cauliflower and Peas Curry),indian,hard,71,standard,vegetarian,Amritsari Gobi Matar Recipe (Punjabi Creamy Cauliflower and Peas Curry),quick_keyword_but_long_total_time
b14d9d64-bc8f-4eef-a9d6-3579f049fd6d,Oriya Special Dalma Recipe - Lentils Cooked With Vegetables & Raw Papaya,indian,hard,73,standard,vegetarian,Oriya Special Dalma Recipe - Lentils Cooked With Vegetables & Raw Papaya,quick_keyword_but_long_total_time
ce149995-5882-4eee-9c80-7870099004b0,Awadh Style Bakarkhani Roti Recipe ( Thick Spiced Flatbread Recipe ),indian,hard,75,standard,vegetarian,Awadh Bakarkhani Roti Recipe ( Thick Spiced Flatbread Recipe ),quick_keyword_but_long_total_time
985ff426-1da2-48d7-8419-4d00166ff337,Baked Cheesy Rigati Pasta Recipe With Roasted Veggies,indian,hard,75,standard,non_veg,Baked Cheesy Rigati Pasta Recipe With Roasted Veggies,quick_keyword_but_long_total_time
e6408de4-00f6-4465-b450-5d6cc9dbec6d,Bihari Style Kadhi Badi Recipe,indian,hard,75,standard,vegetarian,Bihari Kadhi Badi Recipe,quick_keyword_but_long_total_time
6efc3b10-e111-46b7-98bd-3a1622c02a3b,Bisi Bele Bath Recipe - A Spicy Mixed Vegetable Sambar Rice,indian,hard,75,standard,vegetarian,Bisi Bele Bath Recipe - A Spicy Mixed Vegetable Sambar Rice,quick_keyword_but_long_total_time
6fb8125a-45b2-4d12-8fe5-69035d4adf0b,Cheesy Chicken Tikka Recipe,indian,hard,75,standard,non_veg,Cheesy Chicken Tikka Recipe,quick_keyword_but_long_total_time
0b47b00b-9551-4be6-9cdb-9b87a358c306,Chettinad Style Potato Kara Kuzhambu Recipe,indian,hard,75,standard,vegetarian,Chettinad Potato Kara Kuzhambu Recipe,quick_keyword_but_long_total_time
58cf811d-c402-4bae-bf10-55ea8d32863a,Dal And Vegetable Kebab Recipe,indian,hard,75,standard,vegetarian,Dal And Vegetable Kebab Recipe,quick_keyword_but_long_total_time
cf0663a1-826d-4dee-bc10-44ebbe5978ba,Eggless Mango Cake Recipe,indian,hard,75,standard,non_veg,Eggless Mango Cake Recipe,quick_keyword_but_long_total_time
96ad510c-491b-48c9-8bb6-70c493cdbf70,Eggless Sugarless Oats And Nuts Cookie Recipe,indian,hard,75,standard,non_veg,Eggless Sugarless Oats And Nuts Cookie Recipe,quick_keyword_but_long_total_time
2bb70722-f232-4a0f-88aa-e401d3d74aea,Eggless Whole Wheat Banana Bread Recipe-Vegan Options,indian,medium,75,standard,non_veg,Eggless Whole Wheat Banana Bread Recipe-Vegan Options,quick_keyword_but_long_total_time
c4c278a2-42cd-43ed-a2fb-50059ffd6967,Foxtail Millet Kheer Recipe (Millet Pudding With Saffron & Nuts),indian,medium,75,standard,vegetarian,Foxtail Millet Kheer Recipe (Millet Pudding With Saffron & Nuts),quick_keyword_but_long_total_time
d32060a6-eeea-4524-b44e-aa8130f18f13,Gond Ke Ladoo Recipe - Edible Gum Ladoo,indian,hard,75,standard,vegetarian,Gond Ke Ladoo Recipe - Edible Gum Ladoo,quick_keyword_but_long_total_time
a3904640-e967-4f65-832e-bf2f2521de5c,Haleem Kebab Recipe,indian,hard,75,standard,vegetarian,Haleem Kebab Recipe,quick_keyword_but_long_total_time
06a11227-ddda-4413-a2f0-72ecfd5e9eb6,High Protein Broccoli & Coriander Loaf Recipe,indian,medium,75,standard,vegetarian,High Protein Broccoli & Coriander Loaf Recipe,quick_keyword_but_long_total_time
5fa8b23b-b0f6-4fb7-b1ab-14c6d11236ce,Irish Cream Bundt Cake Recipe,indian,medium,75,standard,vegetarian,Irish Cream Bundt Cake Recipe,quick_keyword_but_long_total_time
211def43-b435-4fc5-b3fb-a209941872fb,Jackfruit Idli Recipe - Pansu Idli,indian,hard,75,standard,vegetarian,Jackfruit Idli Recipe - Pansu Idli,quick_keyword_but_long_total_time
68623ef2-7149-4e63-ad48-13637fe9be6f,Karnataka Style Obbattu Saaru Recipe - Sweet & Spicy Rasam Recipe,indian,hard,75,standard,vegetarian,Karnataka Obbattu Saaru Recipe - Sweet & Spicy Rasam Recipe,quick_keyword_but_long_total_time
2bb58d85-2d0a-4a1f-98e4-2146297d8603,Kasuri Malai Murgh Tikka Recipe,indian,hard,75,standard,vegetarian,Kasuri Malai Murgh Tikka Recipe,quick_keyword_but_long_total_time
be3f400c-a07a-4e96-b301-467fb3218e5a,Mexican Vegetarian Burrito Bowl Recipe,indian,hard,75,standard,vegetarian,Mexican Vegetarian Burrito Bowl Recipe,quick_keyword_but_long_total_time
e73a570b-dfeb-4049-9c66-6d045806ec17,"Oats, Cranberry And Walnut Bread Recipe",indian,hard,75,standard,vegetarian,"Oats, Cranberry And Walnut Bread Recipe",quick_keyword_but_long_total_time
2d7da9b7-d73f-4a83-8d52-cd8e9db1229c,Paneer In Lemon Honey Sauce Recipe,indian,medium,75,standard,vegetarian,Paneer In Lemon Honey Sauce Recipe,quick_keyword_but_long_total_time
d0412b29-a96d-4967-84fb-07ff0ba6663e,Parsi Style Vegetable Dhansak Recipe- Parsi Vegetable Dal,indian,hard,75,standard,vegetarian,Parsi Vegetable Dhansak Recipe- Parsi Vegetable Dal,quick_keyword_but_long_total_time
75024883-f779-487a-8d4a-0ab5f87e5bb3,Pav Bhaji Pizza Recipe,indian,hard,75,standard,vegetarian,Pav Bhaji Pizza Recipe,quick_keyword_but_long_total_time
0538aa87-ee51-410a-97bf-1b48b4d72a22,Pineapple Mawa Delight Recipe,indian,medium,75,standard,vegetarian,Pineapple Mawa Delight Recipe,quick_keyword_but_long_total_time
4ae9f372-2863-4555-bd5e-f3fea73260c7,Pizza Pinwheels Recipe,indian,hard,75,standard,vegetarian,Pizza Pinwheels Recipe,quick_keyword_but_long_total_time
28d5f2c5-2677-4eed-9a37-3dc7be70ffa2,Raw Jackfruit Biryani Recipe - Kathal Biryani,indian,hard,75,standard,vegetarian,Raw Jackfruit Biryani Recipe - Kathal Biryani,quick_keyword_but_long_total_time
3b0d9644-83bb-4bcf-ac5b-28ad8ab0652b,Roasted Eggplant Parmigiana Recipe,indian,hard,75,standard,non_veg,Roasted Eggplant Parmigiana Recipe,quick_keyword_but_long_total_time
7669a5ab-531c-479b-8046-521c35f5b660,Roasted Tomato & Tortellini Soup Recipe,indian,hard,75,standard,vegetarian,Roasted Tomato & Tortellini Soup Recipe,quick_keyword_but_long_total_time
230cbbf4-9dd2-4ac4-96e9-b078191a0aa8,Shrimp Spinach Cheese Swirl Recipe,indian,hard,75,standard,vegetarian,Shrimp Spinach Cheese Swirl Recipe,quick_keyword_but_long_total_time
9d37da85-20cd-4cd5-8fd0-fdd1268ddf90,"Stuffed Pita Recipe With Tandoori Mayo Chickpeas, Pickled Onions and Vegetables",indian,hard,75,standard,vegetarian,"Stuffed Pita Recipe With Tandoori Mayo Chickpeas, Pickled Onions and Vegetables",quick_keyword_but_long_total_time
124371db-ff33-48d2-a0bb-2a90b60a2bf7,Tamil Nadu Style Dal Masala Vada with Cabbage Recipe,indian,medium,75,standard,vegetarian,Tamil Nadu Dal Masala Vada with Cabbage Recipe,quick_keyword_but_long_total_time
aaa11d60-16ff-422c-a000-755d13f56ad1,Vermicelli Kunafa Recipe With Paneer & Cream Filling,indian,hard,75,standard,vegetarian,Vermicelli Kunafa Recipe With Paneer & Cream Filling,quick_keyword_but_long_total_time
455f7547-f56c-4711-be39-034944cafd25,Oats Chivda Recipe- Oats Poha Mixture- No Onion No Garlic,indian,hard,79,standard,vegetarian,Oats Chivda Recipe- Oats Poha Mixture- No Onion No Garlic,quick_keyword_but_long_total_time
e4ba63f2-c276-4247-ab96-bbcaaef6eb94,Badam Halwa Recipe - Delicious Almond Halwa With Khoya,indian,medium,80,standard,vegetarian,Badam Halwa Recipe - Delicious Almond Halwa With Khoya,quick_keyword_but_long_total_time
b0bbd5f1-28f6-4b4f-a90d-844256ee85ac,Baked Whole Wheat Masala Baati Recipe (Healthy Rajasthani Spiced Wheat Dumplings),indian,hard,80,standard,vegetarian,Baked Whole Wheat Masala Baati Recipe (Healthy Rajasthani Spiced Wheat Dumplings),quick_keyword_but_long_total_time
f9687e31-2bb0-4547-9b15-c0e2949736af,Cajun Style Potatoes Recipe,indian,medium,80,standard,vegetarian,Cajun Potatoes Recipe,quick_keyword_but_long_total_time
12693498-873b-4490-9127-87c60ff600be,Cauliflower Kurma (Tamil Nadu Restaurant Style Cauliflower Chops) Recipe,indian,hard,80,standard,vegetarian,Cauliflower Kurma (Tamil Nadu Restaurant Cauliflower Chops) Recipe,quick_keyword_but_long_total_time
76e9cd20-ffb7-42e7-87dd-5fcad3ddcb02,Chinese Chicken Sweet Corn Soup Recipe,indian,medium,80,standard,non_veg,Chinese Chicken Sweet Corn Soup Recipe,quick_keyword_but_long_total_time
42321381-c05a-4262-a86d-3d79b5857df7,Chocolate Nutella Lava Cookies Recipe,indian,medium,80,standard,vegetarian,Chocolate Nutella Lava Cookies Recipe,quick_keyword_but_long_total_time
9b5263cc-7a58-4e9c-a3b9-5b001598a473,Dried Cranberry & White Chocolate Chip Biscotti Recipe,indian,medium,80,standard,vegetarian,Dried Cranberry & White Chocolate Chip Biscotti Recipe,quick_keyword_but_long_total_time
e4b30127-9c03-41d9-8f59-2977bba1cb60,Eggless Ragi & Whole Wheat Crisp Biscuits Recipe,indian,hard,80,standard,non_veg,Eggless Ragi & Whole Wheat Crisp Biscuits Recipe,quick_keyword_but_long_total_time
2e3e1cc9-a7fe-45db-af7b-4db8a9241b02,Eggless Thandai Cookie Recipe,indian,hard,80,standard,non_veg,Eggless Thandai Cookie Recipe,quick_keyword_but_long_total_time
05dd310c-7449-436e-9ae6-4240bf755e6d,Fish Tandoori Recipe,indian,hard,80,standard,non_veg,Fish Tandoori Recipe,quick_keyword_but_long_total_time
9e672100-02e9-4337-97a2-a75e4d3fba44,Matar Paneer Kachori Korma Recipe - Green Peas And Paneer Kachori Curry,indian,hard,80,standard,vegetarian,Matar Paneer Kachori Korma Recipe - Green Peas And Paneer Kachori Curry,quick_keyword_but_long_total_time
